---------------------------------------------------- beginning of /proc/kmsg
K 06-21 09:36:21.672 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:36:26.177 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:36:26.179 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:36:30.790 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:36:35.310 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:36:39.812 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:36:39.814 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:36:44.430 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:36:48.953 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:36:53.457 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:36:53.458 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:36:58.081 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:02.580 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:07.083 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:07.084 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:37:11.668 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:16.163 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:20.682 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:20.683 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:37:25.267 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:29.775 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:34.274 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:34.276 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:37:38.905 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:43.415 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:47.909 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:47.910 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:37:52.498 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:37:57.006 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:01.516 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:01.517 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:38:06.120 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:10.617 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:15.110 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:15.111 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:38:19.724 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:24.237 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:28.752 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:28.754 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:38:33.354 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:37.852 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:42.364 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:42.365 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:38:46.950 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:51.458 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:55.969 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:38:55.970 E KERNEL                                       : wlcore: ERROR firmware boot failed despite 3 retries
K 06-21 09:39:00.457 I KERNEL                                       : android_work: sent uevent USB_STATE=DISCONNECTED
K 06-21 09:39:00.552 I KERNEL                                       : android_work: sent uevent USB_STATE=CONNECTED
K 06-21 09:39:00.557 I KERNEL                                       : android_work: sent uevent USB_STATE=DISCONNECTED
K 06-21 09:39:00.592 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:39:00.686 I KERNEL                                       :  gadget: high-speed config #1: android
K 06-21 09:39:00.687 I KERNEL                                       : android_work: sent uevent USB_STATE=CONNECTED
K 06-21 09:39:00.691 I KERNEL                                       : android_work: sent uevent USB_STATE=CONFIGURED
K 06-21 09:39:01.897 I KERNEL                                       : android_work: sent uevent USB_STATE=DISCONNECTED
K 06-21 09:39:01.992 I KERNEL                                       : android_work: sent uevent USB_STATE=CONNECTED
K 06-21 09:39:01.996 I KERNEL                                       : android_work: sent uevent USB_STATE=DISCONNECTED
K 06-21 09:39:02.132 I KERNEL                                       : android_work: sent uevent USB_STATE=CONNECTED
K 06-21 09:39:02.136 I KERNEL                                       :  gadget: high-speed config #1: android
K 06-21 09:39:02.138 I KERNEL                                       : android_work: sent uevent USB_STATE=CONFIGURED
K 06-21 09:39:06.334 I KERNEL                                       : Powering on maincam
K 06-21 09:39:06.451 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
U 01-01 00:00:12.645 I libshdata   (sensors_main-198/thread_main-205): Memory section "IMU_heat_percent" successfully created with revision number : 2
U 01-01 00:00:12.645 E sensors     (sensors_main-198/thread_main-205): producer registered ok : 'IMU_heat_percent'
U 01-01 00:00:12.645 E sensors     (sensors_main-198/thread_main-205): consumer registered ok : 'IMU_heat_percent'
U 01-01 00:00:12.652 W libHAL      (sensors_main-198/thread_main-205): HAL_mpu6050_fifo_count_data_format: WARNING; ffc=1024 >= 240 x 2 we may be desynchronised
U 01-01 00:00:12.652 I sensors     (sensors_main-198/thread_main-205): COLIBRY_EVENT_MSG_BATTERY_NEW_PCT (datasize: 4 => 0)
U 01-01 00:00:12.652 I sensors     (sensors_main-198/thread_main-205): COLIBRY_EVENT_NEW_ALERTSTATE (datasize: 4 => 2)
U 01-01 00:00:12.654 I libshdata   (sensors_main-198/thread_main-205): Memory section "Temperature" successfully open with revision number : 2
U 01-01 00:00:12.718 I libshdata   (telemetryd-203)                 : Memory section "IMU_heat_percent" successfully open with revision number : 2
U 01-01 00:00:12.719 I libshdata   (telemetryd-203)                 : Memory section "Temperature" successfully open with revision number : 2
U 01-01 00:00:12.719 I libshdata   (telemetryd-203)                 : Memory section "rawdata_Main" successfully open with revision number : 2
U 01-01 00:00:12.720 I libshdata   (telemetryd-203)                 : Memory section "colibry_sensors_Main" successfully open with revision number : 2
U 01-01 00:00:12.721 I libshdata   (telemetryd-203)                 : Memory section "Irradiance" successfully open with revision number : 2
U 01-01 00:00:12.721 I libshdata   (telemetryd-203)                 : Memory section "GPS_coordinate" successfully open with revision number : 2
U 01-01 00:00:12.722 I libshdata   (telemetryd-203)                 : Memory section "colibry_sensors_IR" successfully open with revision number : 2
U 01-01 00:00:12.803 N boxinit     (init-1)                         : process 'usb_prop_set', pid 196 exited
U 01-01 00:00:12.808 N boxinit     (init-1)                         : starting 'switch_usb_prop'
U 01-01 00:00:12.899 E boxinit     (init-1)                         : service 'adbd' has no pid
U 01-01 00:00:12.900 E boxinit     (init-1)                         : service 'mtp_server' has no pid
U 01-01 00:00:12.900 E boxinit     (init-1)                         : service 'mtp_ptp_srv' has no pid
U 01-01 00:00:12.902 E boxinit     (init-1)                         : service 'ptpip_server' has no pid
U 01-01 00:00:12.902 E boxinit     (init-1)                         : service 'rndis_up' has no pid
U 01-01 00:00:12.903 E boxinit     (init-1)                         : service 'dnsmasq_rndis0' has no pid
U 01-01 00:00:12.967 I libHAL      (palermo-197/MainLoop-259)       : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev3 associated to dev /dev/video2
U 01-01 00:00:13.032 I libshdata   (sensors_ir-176/thread_main-177) : Memory section "IMU_heat_percent" successfully open with revision number : 2
U 01-01 00:00:13.965 I libHAL      (palermo-197/MainLoop-259)       : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev4 associated to dev /dev/video3
U 01-01 00:00:14.089 N boxinit     (init-1)                         : starting 'mtp_ptp_srv'
U 01-01 00:00:14.093 N boxinit     (init-1)                         : starting 'ptpip_server'
U 01-01 00:00:14.162 W             (ptpip_server-282/thread_main-284): can't enable SO_REUSEPORT on server socket (Protocol not available)
U 01-01 00:00:14.163 I             (ptpip_server-282/ptp-ip_srv-285): PTPIP_server start listening
U 01-01 00:00:14.177 N boxinit     (init-1)                         : starting 'rndis_up'
U 01-01 00:00:14.182 N boxinit     (init-1)                         : starting 'dnsmasq_rndis0'
U 01-01 00:00:14.189 I             (mtp-server-279)                 : [mtp-server][I] MTP server starting...
U 01-01 00:00:14.239 N             (mtp-server-279/mtp-server-295)  : [mtp-server][N] Start thread : init_storage_thread
U 01-01 00:00:14.240 I             (mtp-server-279/mtp-server-295)  : [mtp-server][I] add_removable_storage path: /data/medias name Internal -- ID=65537
U 01-01 00:00:14.264 N boxinit     (init-1)                         : process 'rndis_up', pid 286 exited
U 01-01 00:00:14.975 I libHAL      (palermo-197/MainLoop-259)       : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev5 associated to dev /dev/video4
U 01-01 00:00:15.256 N boxinit     (init-1)                         : process 'switch_usb_prop', pid 268 exited
U 01-01 00:00:15.973 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : Finish dummy start of monocams
U 01-01 00:00:15.973 I LIBIMAG_FSM (palermo-197/MainLoop-304)       : State Changed: Stopped(1) -> Ready(2)
U 01-01 00:00:15.977 I libshdata   (palermo-197/MainLoop-259)       : Writing a new header into memory section
U 01-01 00:00:15.977 I libshdata   (palermo-197/MainLoop-259)       : Writing a new metadata header into memory section
U 01-01 00:00:15.977 I libshdata   (palermo-197/MainLoop-259)       : Memory section "ExternalGPS" successfully created with revision number : 2
U 01-01 00:00:15.978 I libshdata   (palermo-197/MainLoop-259)       : Writing a new header into memory section
U 01-01 00:00:15.978 I libshdata   (palermo-197/MainLoop-259)       : Writing a new metadata header into memory section
U 01-01 00:00:15.978 I libshdata   (palermo-197/MainLoop-259)       : Memory section "MonoCamsTemperature" successfully created with revision number : 2
U 01-01 00:00:15.979 I libshdata   (palermo-197/MainLoop-259)       : Writing a new header into memory section
U 01-01 00:00:15.979 I libshdata   (palermo-197/MainLoop-259)       : Writing a new metadata header into memory section
U 01-01 00:00:15.979 I libshdata   (palermo-197/MainLoop-259)       : Memory section "Session" successfully created with revision number : 2
U 01-01 00:00:15.990 I pomp_comm_s (palermo-197/MainLoop-259)       : pomp server started
U 01-01 00:00:15.990 I PLRM_server (palermo-197/MainLoop-259)       : Add command interface 'inet:127.0.0.1:1111'
U 01-01 00:00:15.992 I PLRM_sensors(palermo-197/MainLoop-259)       : Connect to body sensors @ inet:127.0.0.1:1010
U 01-01 00:00:15.993 I sensors     (sensors_main-198/server_pomp-206): [SERVER_POMP] server_event_cb : event=0(CONNECTED) conn=0x76800610 msg=(nil)
U 01-01 00:00:15.993 I sensors     (sensors_main-198/server_pomp-206): [SERVER_POMP] pomp client connected
U 01-01 00:00:15.994 I PLRM_sensors(palermo-197/MainLoop-259)       : Connect to irradiance sensors @ inet:127.0.0.1:1020
U 01-01 00:00:15.994 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : Set Main Cam resolution to 16Mp, ie 4608x3456
U 01-01 00:00:15.994 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : MainCam enabled
U 01-01 00:00:15.994 I IMAGING_P2A (palermo-197/MainLoop-259)       : set AE auto mode
U 01-01 00:00:15.994 I IMAGING_P2A (palermo-197/MainLoop-259)       : set forced exposure time : 3000us
U 01-01 00:00:15.994 I IMAGING_P2A (palermo-197/MainLoop-259)       : set forced gain : 1.000000
U 01-01 00:00:15.994 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : Set Monos Cams resolution to 1.2Mp, ie 1280x960
U 01-01 00:00:15.994 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : Set Monos Cams bit depth to 10b
U 01-01 00:00:15.994 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : Monocam Green enabled
U 01-01 00:00:15.994 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : Monocam Red enabled
U 01-01 00:00:15.994 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : Monocam Red_edge enabled
K 06-21 09:39:06.524 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 06-21 09:39:06.524 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 06-21 09:39:06.524 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 06-21 09:39:06.524 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 06-21 09:39:06.708 E KERNEL                                       : wlcore: ERROR timeout waiting for the hardware to complete initialization
K 06-21 09:39:08.978 I KERNEL                                       : Powering off maincam
U 01-01 00:00:15.994 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : Monocam NIR enabled
U 01-01 00:00:15.995 I PLRM_storage(palermo-197/MainLoop-259)       : Setting Autoselect_sdcard: enabled
U 01-01 00:00:15.995 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : Set monocams auto-exposure on
U 01-01 00:00:15.995 I PLRM_sensors(palermo-197/MainLoop-259)       : Enable sicilia GPS
U 01-01 00:00:15.995 I PLRM_imaging(palermo-197/MainLoop-259)       : Set RGB vsync delay to 22300 µs
U 01-01 00:00:15.995 I LIBIMAG_MAIN(palermo-197/MainLoop-259)       : Set Timelapse period=30000ms (=0.033333)
U 01-01 00:00:15.996 I sensors     (sensors_ir-176/server_pomp-179) : [SERVER_POMP] server_event_cb : event=0(CONNECTED) conn=0x9eedf0 msg=(nil)
U 01-01 00:00:15.996 I sensors     (sensors_ir-176/server_pomp-179) : [SERVER_POMP] pomp client connected
U 01-01 00:00:15.997 I PLRM_storage(palermo-197/MainLoop-259)       : New internal storage 0x00010001: /data/medias, available=53859132kB used=2402280kB total_size=59272328kB writable=1
U 01-01 00:00:16.220 I PLRM_storage(palermo-197/MainLoop-259)       : New external storage 0x00020001: /tmp/mounts/usb/sda1/UNTITLED, available=31536720kB used=80208kB total_size=31616928kB writable=1
U 01-01 00:00:16.220 I PLRM_storage(palermo-197/MainLoop-259)       : Autoselect storage 0x00020001 ...
U 01-01 00:00:16.235 I PLRM_storage(palermo-197/MainLoop-259)       : Selected path 0x00020001 '/tmp/mounts/usb/sda1/UNTITLED'
U 01-01 00:00:16.236 I PLRM_storage(palermo-197/MainLoop-259)       : Select path 0x00020001 '/tmp/mounts/usb/sda1/UNTITLED'
U 01-01 00:00:16.237 I PLRM_server (palermo-197/MainLoop-259)       : New status: 0x00000008
U 01-01 00:00:16.241 I libshdata   (palermo-197/MainLoop-259)       : Memory section "colibry_sensors_IR" successfully open with revision number : 2
U 01-01 00:00:16.241 I libshdata   (palermo-197/MainLoop-259)       : Memory section "Irradiance" successfully open with revision number : 2
U 01-01 00:00:16.242 I libshdata   (palermo-197/MainLoop-259)       : Memory section "GPS_coordinate" successfully open with revision number : 2
U 01-01 00:00:16.242 I PLRM_sensors(palermo-197/MainLoop-259)       : Enable sicilia GPS
U 01-01 00:00:16.243 I PLRM_server (palermo-197/MainLoop-259)       : New status: 0x00000018
U 01-01 00:00:16.243 I sensors     (sensors_ir-176/server_pomp-179) : [SERVER_POMP] server_event_cb : event=2(MSG) conn=0x9eedf0 msg=0x9effc8
U 01-01 00:00:16.243 I sensors     (sensors_ir-176/server_pomp-179) : [SERVER_POMP] GPS_START
U 01-01 00:00:16.244 I PLRM_server (palermo-197/MainLoop-259)       : event_magneto_calibration_status: id=0 status=1
U 01-01 00:00:16.244 I PLRM_server (palermo-197/MainLoop-259)       : event_imu_heating_status: id=0 status=0
U 01-01 00:00:16.244 I PLRM_server (palermo-197/MainLoop-259)       : event_magneto_calibration_status: id=1 status=1
U 01-01 00:00:16.244 I PLRM_server (palermo-197/MainLoop-259)       : event_imu_heating_status: id=1 status=0
U 01-01 00:00:16.722 I libshdata   (telemetryd-203)                 : Memory section "Session" successfully open with revision number : 2
U 01-01 00:00:16.722 I libshdata   (telemetryd-203)                 : Memory section "MonoCamsTemperature" successfully open with revision number : 2
U 01-01 00:00:16.722 I libshdata   (telemetryd-203)                 : Memory section "ExternalGPS" successfully open with revision number : 2
U 01-01 00:00:17.522 N boxinit     (init-1)                         : process 'wifi_timeout', pid 150 exited
U 01-01 00:00:17.523 N boxinit     (init-1)                         : starting 'wifi_led_on'
U 01-01 00:00:17.526 N boxinit     (init-1)                         : starting 'wl18xx_init'
U 01-01 00:00:17.569 I led_client  (led-cli-305)                    : LED client connecting...
U 01-01 00:00:17.674 N boxinit     (init-1)                         : process 'wifi_led_on', pid 305 exited
U 01-01 00:00:17.681 E boxinit     (init-1)                         : service 'dnsmasq_wlan0' has no pid
U 01-01 00:00:17.760 I pomp_comm_c (civetitf-199/client_pomp-260)   : pomp client connected
U 01-01 00:00:17.761 I pomp_comm_s (palermo-197/MainLoop-259)       : pomp client connected
U 01-01 00:00:17.761 I PLRM_server (palermo-197/MainLoop-259)       : new connection 0x76855370...
U 01-01 00:00:17.766 I pomp_comm_s (palermo-197/MainLoop-259)       : pomp client connected
U 01-01 00:00:17.766 I PLRM_server (palermo-197/MainLoop-259)       : new connection 0x768554d0...
U 01-01 00:00:17.766 I pomp_comm_c (civetitf-199/civetitf-261)      : pomp client connected
U 01-01 00:00:17.805 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:17.806 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:17.806 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:17.854 I pomp_comm_s (palermo-197/MainLoop-259)       : pomp client connected
U 01-01 00:00:17.854 I PLRM_server (palermo-197/MainLoop-259)       : new connection 0x76856638...
U 01-01 00:00:17.854 I pomp_comm_c (siciliad-202)                   : pomp client connected
U 01-01 00:00:18.515 I             (mtp-server-279/mtp-server-295)  : [mtp-server][I] MTP server parse internal storage in 4s (DB: 1818 files)
U 01-01 00:00:18.805 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:00:18.806 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:00:18.806 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:18.982 I colibry     (sensors_ir-176/thread_main-177) : load bias: gyro_bias : 0.040726 ; -0.017343 ; -0.011382
U 01-01 00:00:18.982 I colibry     (sensors_ir-176/thread_main-177) : load bias: acce_bias : 0.000000 ; 0.000000 ; 0.000000
U 01-01 00:00:18.982 I colibry     (sensors_ir-176/thread_main-177) : bias file loaded: '/data/IR_static_bias.conf'
U 01-01 00:00:19.005 I sensors     (sensors_ir-176/thread_main-177) : COLIBRY_EVENT_MSG_INIT_END (datasize: 0)
U 01-01 00:00:19.006 I PLRM_server (palermo-197/MainLoop-259)       : New status: 0x00002018
U 01-01 00:00:19.006 I colibry     (sensors_ir-176/thread_main-177) : heading locked to magneto
U 01-01 00:00:19.007 I pomp_comm_c (civetitf-199/client_pomp-260)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_STATUS
U 01-01 00:00:19.241 I             (mtp-server-279/mtp-server-315)  : [mtp-server][I] MTP socket server starting...
U 01-01 00:00:19.806 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:00:19.807 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:00:19.807 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:20.807 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_BIT_DEPTH
U 01-01 00:00:20.807 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_BIT_DEPTH
U 01-01 00:00:20.808 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:20.809 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_ENABLED
U 01-01 00:00:20.810 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_ENABLED
U 01-01 00:00:20.850 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:20.851 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_CAPTURE_GET_MODE
U 01-01 00:00:20.851 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_CAPTURE_GET_MODE
U 01-01 00:00:20.890 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:20.891 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_TIMELAPSE_GET_PARAM
U 01-01 00:00:20.891 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_TIMELAPSE_GET_PARAM
U 01-01 00:00:20.930 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:20.931 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GPS_MODE_GET_PARAM
U 01-01 00:00:20.931 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_GPS_MODE_GET_PARAM
U 01-01 00:00:20.970 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:20.971 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_AUTO_MODE_GET_PARAM
U 01-01 00:00:20.971 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_AUTO_MODE_GET_PARAM
U 01-01 00:00:21.010 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:21.011 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:00:21.012 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:00:21.025 I colibry     (sensors_main-198/thread_main-205): bias file saved: '/data/Main_static_bias.conf'
U 01-01 00:00:21.043 I sensors     (sensors_main-198/thread_main-205): COLIBRY_EVENT_MSG_INIT_END (datasize: 0)
U 01-01 00:00:21.044 I PLRM_server (palermo-197/MainLoop-259)       : New status: 0x00003018
U 01-01 00:00:21.044 I colibry     (sensors_main-198/thread_main-205): heading locked to magneto
U 01-01 00:00:21.046 I pomp_comm_c (civetitf-199/client_pomp-260)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_STATUS
U 01-01 00:00:21.050 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:00:21.050 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:21.052 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_PATH
U 01-01 00:00:21.053 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_PATH
U 01-01 00:00:21.090 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_PATH
U 01-01 00:00:21.090 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:21.091 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_AUTOSELECT
U 01-01 00:00:21.091 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_AUTOSELECT
U 01-01 00:00:21.130 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:21.143 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_MAGNETO_CALIBRATION_STATUS
U 01-01 00:00:21.144 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_MAGNETO_CALIBRATION_STATUS
U 01-01 00:00:21.180 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:21.181 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_MAGNETO_CALIBRATION_STATUS
U 01-01 00:00:21.181 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_MAGNETO_CALIBRATION_STATUS
U 01-01 00:00:21.220 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:21.222 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:00:21.222 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:00:21.261 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:00:21.261 I pomp_comm_c (civetitf-199/civetitf-261)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:21.262 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
